,Variable,Year,province,value,adm_level,region,unit
223,Magnitude of Poor Families,2012,Agusan del Norte,"39,125",Province,CARAGA,families
224,Magnitude of Poor Families,2015,Agusan del Norte,"45,678",Province,CARAGA,families
255,Magnitude of Poor Families,1991,Agusan del Sur,,Province,CARAGA,families
256,Magnitude of Poor Families,2006,Agusan del Sur,"56,058",Province,CARAGA,families
257,Magnitude of Poor Families,2009,Agusan del Sur,"70,560",Province,CARAGA,families
258,Magnitude of Poor Families,2012,Agusan del Sur,"52,809",Province,CARAGA,families
259,Magnitude of Poor Families,2015,Agusan del Sur,"50,990",Province,CARAGA,families
290,Magnitude of Poor Families,1991,Aklan,,Province,Region VI,families
291,Magnitude of Poor Families,2006,Aklan,"33,647",Province,Region VI,families
292,Magnitude of Poor Families,2009,Aklan,"41,583",Province,Region VI,families
293,Magnitude of Poor Families,2012,Aklan,"25,204",Province,Region VI,families
294,Magnitude of Poor Families,2015,Aklan,"11,600",Province,Region VI,families
325,Magnitude of Poor Families,1991,Albay,,Province,Region V,families
326,Magnitude of Poor Families,2006,Albay,"67,788",Province,Region V,families
327,Magnitude of Poor Families,2009,Albay,"75,910",Province,Region V,families
328,Magnitude of Poor Families,2012,Albay,"90,551",Province,Region V,families
329,Magnitude of Poor Families,2015,Albay,"50,815",Province,Region V,families
360,Magnitude of Poor Families,1991,Antique,,Province,Region VI,families
361,Magnitude of Poor Families,2006,Antique,"45,308",Province,Region VI,families
362,Magnitude of Poor Families,2009,Antique,"39,314",Province,Region VI,families
363,Magnitude of Poor Families,2012,Antique,"28,598",Province,Region VI,families
364,Magnitude of Poor Families,2015,Antique,"20,532",Province,Region VI,families
395,Magnitude of Poor Families,1991,Apayao,,Province,CAR,families
396,Magnitude of Poor Families,2006,Apayao,"8,944",Province,CAR,families
397,Magnitude of Poor Families,2009,Apayao,"9,132",Province,CAR,families
398,Magnitude of Poor Families,2012,Apayao,"13,462",Province,CAR,families
399,Magnitude of Poor Families,2015,Apayao,"6,945",Province,CAR,families
430,Magnitude of Poor Families,1991,Aurora,,,,families
431,Magnitude of Poor Families,2006,Aurora,"10,211",,,families
432,Magnitude of Poor Families,2009,Aurora,"6,445",,,families
433,Magnitude of Poor Families,2012,Aurora,"12,789",,,families
434,Magnitude of Poor Families,2015,Aurora,"12,793",,,families
465,Magnitude of Poor Families,1991,Basilan,,Province,ARMM,families
466,Magnitude of Poor Families,2006,Basilan,"14,137",Province,ARMM,families
467,Magnitude of Poor Families,2009,Basilan,"14,781",Province,ARMM,families
468,Magnitude of Poor Families,2012,Basilan,"16,832",Province,ARMM,families
469,Magnitude of Poor Families,2015,Basilan,"11,125",Province,ARMM,families
500,Magnitude of Poor Families,1991,Bataan,,Province,Region III,families
501,Magnitude of Poor Families,2006,Bataan,"8,359",Province,Region III,families
502,Magnitude of Poor Families,2009,Bataan,"8,688",Province,Region III,families
503,Magnitude of Poor Families,2012,Bataan,"7,116",Province,Region III,families
504,Magnitude of Poor Families,2015,Bataan,"2,751",Province,Region III,families
535,Magnitude of Poor Families,1991,Batanes,,,,families
536,Magnitude of Poor Families,2006,Batanes,564,,,families
537,Magnitude of Poor Families,2009,Batanes,699,,,families
538,Magnitude of Poor Families,2012,Batanes,810,,,families
539,Magnitude of Poor Families,2015,Batanes,  -   ,,,families
570,Magnitude of Poor Families,1991,Batangas,,Province,Region VI-A,families
571,Magnitude of Poor Families,2006,Batangas,"49,739",Province,Region VI-A,families
572,Magnitude of Poor Families,2009,Batangas,"62,889",Province,Region VI-A,families
573,Magnitude of Poor Families,2012,Batangas,"80,551",Province,Region VI-A,families
574,Magnitude of Poor Families,2015,Batangas,"40,163",Province,Region VI-A,families
605,Magnitude of Poor Families,1991,Benguet,,Province,CAR,families
606,Magnitude of Poor Families,2006,Benguet,"5,773",Province,CAR,families
607,Magnitude of Poor Families,2009,Benguet,"6,937",Province,CAR,families
608,Magnitude of Poor Families,2012,Benguet,"5,121",Province,CAR,families
609,Magnitude of Poor Families,2015,Benguet,"4,783",Province,CAR,families
640,Magnitude of Poor Families,1991,Biliran,,Province,Region VIII,families
641,Magnitude of Poor Families,2006,Biliran,"7,143",Province,Region VIII,families
642,Magnitude of Poor Families,2009,Biliran,"10,701",Province,Region VIII,families
643,Magnitude of Poor Families,2012,Biliran,"7,468",Province,Region VIII,families
644,Magnitude of Poor Families,2015,Biliran,"8,173",Province,Region VIII,families
675,Magnitude of Poor Families,1991,Bohol,,Province,Region VII,families
676,Magnitude of Poor Families,2006,Bohol,"97,368",Province,Region VII,families
677,Magnitude of Poor Families,2009,Bohol,"93,942",Province,Region VII,families
678,Magnitude of Poor Families,2012,Bohol,"83,455",Province,Region VII,families
679,Magnitude of Poor Families,2015,Bohol,"60,279",Province,Region VII,families
710,Magnitude of Poor Families,1991,Bukidnon,,Province,Region X,families
711,Magnitude of Poor Families,2006,Bukidnon,"86,133",Province,Region X,families
712,Magnitude of Poor Families,2009,Bukidnon,"98,340",Province,Region X,families
713,Magnitude of Poor Families,2012,Bukidnon,"120,760",Province,Region X,families
714,Magnitude of Poor Families,2015,Bukidnon,"135,909",Province,Region X,families
745,Magnitude of Poor Families,1991,Bulacan,,Province,Region III,families
746,Magnitude of Poor Families,2006,Bulacan,"27,997",Province,Region III,families
747,Magnitude of Poor Families,2009,Bulacan,"29,371",Province,Region III,families
748,Magnitude of Poor Families,2012,Bulacan,"38,103",Province,Region III,families
749,Magnitude of Poor Families,2015,Bulacan,"24,359",Province,Region III,families
780,Magnitude of Poor Families,1991,CAR,"83,557",Region,CAR,families
781,Magnitude of Poor Families,2006,CAR,"66,607",Region,CAR,families
782,Magnitude of Poor Families,2009,CAR,"66,111",Region,CAR,families
783,Magnitude of Poor Families,2012,CAR,"65,516",Region,CAR,families
784,Magnitude of Poor Families,2015,CAR,"59,759",Region,CAR,families
815,Magnitude of Poor Families,1991,Cagayan,,Province,Region II,families
816,Magnitude of Poor Families,2006,Cagayan,"56,765",Province,Region II,families
817,Magnitude of Poor Families,2009,Cagayan,"55,061",Province,Region II,families
818,Magnitude of Poor Families,2012,Cagayan,"40,237",Province,Region II,families
819,Magnitude of Poor Families,2015,Cagayan,"35,986",Province,Region II,families
850,Magnitude of Poor Families,1991,Camarines Norte,,Province,Region V,families
851,Magnitude of Poor Families,2006,Camarines Norte,"32,037",Province,Region V,families
852,Magnitude of Poor Families,2009,Camarines Norte,"36,527",Province,Region V,families
853,Magnitude of Poor Families,2012,Camarines Norte,"26,663",Province,Region V,families
854,Magnitude of Poor Families,2015,Camarines Norte,"39,647",Province,Region V,families
885,Magnitude of Poor Families,1991,Camarines Sur,,Province,Region V,families
886,Magnitude of Poor Families,2006,Camarines Sur,"131,601",Province,Region V,families
887,Magnitude of Poor Families,2009,Camarines Sur,"142,173",Province,Region V,families
888,Magnitude of Poor Families,2012,Camarines Sur,"121,614",Province,Region V,families
889,Magnitude of Poor Families,2015,Camarines Sur,"104,902",Province,Region V,families
920,Magnitude of Poor Families,1991,Camiguin,,,,families
921,Magnitude of Poor Families,2006,Camiguin,"5,283",,,families
922,Magnitude of Poor Families,2009,Camiguin,"3,642",,,families
923,Magnitude of Poor Families,2012,Camiguin,"7,796",,,families
924,Magnitude of Poor Families,2015,Camiguin,"7,041",,,families
955,Magnitude of Poor Families,1991,Capiz,,Province,Region VI,families
956,Magnitude of Poor Families,2006,Capiz,"34,419",Province,Region VI,families
957,Magnitude of Poor Families,2009,Capiz,"35,726",Province,Region VI,families
958,Magnitude of Poor Families,2012,Capiz,"37,143",Province,Region VI,families
959,Magnitude of Poor Families,2015,Capiz,"15,654",Province,Region VI,families
990,Magnitude of Poor Families,1991,Caraga,"163,244",Region,CARAGA,families
991,Magnitude of Poor Families,2006,Caraga,"191,315",Region,CARAGA,families
992,Magnitude of Poor Families,2009,Caraga,"227,453",Region,CARAGA,families
993,Magnitude of Poor Families,2012,Caraga,"169,522",Region,CARAGA,families
994,Magnitude of Poor Families,2015,Caraga,"178,160",Region,CARAGA,families
1025,Magnitude of Poor Families,1991,Catanduanes,,Province,Region V,families
1026,Magnitude of Poor Families,2006,Catanduanes,"15,193",Province,Region V,families
1027,Magnitude of Poor Families,2009,Catanduanes,"11,002",Province,Region V,families
1028,Magnitude of Poor Families,2012,Catanduanes,"13,919",Province,Region V,families
1029,Magnitude of Poor Families,2015,Catanduanes,"20,022",Province,Region V,families
1060,Magnitude of Poor Families,1991,Cavite,,Province,Region VI-A,families
1061,Magnitude of Poor Families,2006,Cavite,"7,093",Province,Region VI-A,families
1062,Magnitude of Poor Families,2009,Cavite,"15,157",Province,Region VI-A,families
1063,Magnitude of Poor Families,2012,Cavite,"19,983",Province,Region VI-A,families
1064,Magnitude of Poor Families,2015,Cavite,"35,873",Province,Region VI-A,families
1095,Magnitude of Poor Families,1991,Cebu,,Province,Region VII,families
1096,Magnitude of Poor Families,2006,Cebu,"209,301",Province,Region VII,families
1097,Magnitude of Poor Families,2009,Cebu,"200,481",Province,Region VII,families
1098,Magnitude of Poor Families,2012,Cebu,"185,603",Province,Region VII,families
1099,Magnitude of Poor Families,2015,Cebu,"179,162",Province,Region VII,families
1130,Magnitude of Poor Families,1991,Compostela Valley,,Province,Region XI,families
1131,Magnitude of Poor Families,2006,Compostela Valley,"43,546",Province,Region XI,families
1132,Magnitude of Poor Families,2009,Compostela Valley,"46,267",Province,Region XI,families
1133,Magnitude of Poor Families,2012,Compostela Valley,"48,928",Province,Region XI,families
1134,Magnitude of Poor Families,2015,Compostela Valley,"31,608",Province,Region XI,families
1165,Magnitude of Poor Families,1991,"Cotabato City,",,,,families
1166,Magnitude of Poor Families,2006,"Cotabato City,","12,206",,,families
1167,Magnitude of Poor Families,2009,"Cotabato City,","15,754",,,families
1168,Magnitude of Poor Families,2012,"Cotabato City,","21,555",,,families
1169,Magnitude of Poor Families,2015,"Cotabato City,","10,570",,,families
1200,Magnitude of Poor Families,1991,Davao Oriental,,Province,Region XI,families
1201,Magnitude of Poor Families,2006,Davao Oriental,"43,761",Province,Region XI,families
1202,Magnitude of Poor Families,2009,Davao Oriental,"49,155",Province,Region XI,families
1203,Magnitude of Poor Families,2012,Davao Oriental,"45,429",Province,Region XI,families
1204,Magnitude of Poor Families,2015,Davao Oriental,"25,622",Province,Region XI,families
1235,Magnitude of Poor Families,1991,Davao del Norte,,Province,Region XI,families
1236,Magnitude of Poor Families,2006,Davao del Norte,"48,669",Province,Region XI,families
1237,Magnitude of Poor Families,2009,Davao del Norte,"55,869",Province,Region XI,families
1238,Magnitude of Poor Families,2012,Davao del Norte,"60,652",Province,Region XI,families
1239,Magnitude of Poor Families,2015,Davao del Norte,"52,665",Province,Region XI,families
1270,Magnitude of Poor Families,1991,Davao del Sur,,Province,Region XI,families
1271,Magnitude of Poor Families,2006,Davao del Sur,"93,824",Province,Region XI,families
1272,Magnitude of Poor Families,2009,Davao del Sur,"100,860",Province,Region XI,families
1273,Magnitude of Poor Families,2012,Davao del Sur,"113,948",Province,Region XI,families
1274,Magnitude of Poor Families,2015,Davao del Sur,"82,554",Province,Region XI,families
1305,Magnitude of Poor Families,1991,Eastern Samar,,Province,Region VIII,families
1306,Magnitude of Poor Families,2006,Eastern Samar,"34,344",Province,Region VIII,families
1307,Magnitude of Poor Families,2009,Eastern Samar,"43,489",Province,Region VIII,families
1308,Magnitude of Poor Families,2012,Eastern Samar,"52,189",Province,Region VIII,families
1309,Magnitude of Poor Families,2015,Eastern Samar,"37,919",Province,Region VIII,families
1340,Magnitude of Poor Families,1991,"Guimaras,",,,,families
1341,Magnitude of Poor Families,2006,"Guimaras,","6,330",,,families
1342,Magnitude of Poor Families,2009,"Guimaras,","4,665",,,families
1343,Magnitude of Poor Families,2012,"Guimaras,","6,345",,,families
1344,Magnitude of Poor Families,2015,"Guimaras,","1,594",,,families
1375,Magnitude of Poor Families,1991,Ifugao,,Province,CAR,families
1376,Magnitude of Poor Families,2006,Ifugao,"7,575",Province,CAR,families
1377,Magnitude of Poor Families,2009,Ifugao,"9,263",Province,CAR,families
1378,Magnitude of Poor Families,2012,Ifugao,"14,950",Province,CAR,families
1379,Magnitude of Poor Families,2015,Ifugao,"11,133",Province,CAR,families
1410,Magnitude of Poor Families,1991,Ilocos Norte,,Province,Region I,families
1411,Magnitude of Poor Families,2006,Ilocos Norte,"16,393",Province,Region I,families
1412,Magnitude of Poor Families,2009,Ilocos Norte,"14,045",Province,Region I,families
1413,Magnitude of Poor Families,2012,Ilocos Norte,"11,211",Province,Region I,families
1414,Magnitude of Poor Families,2015,Ilocos Norte,"4,848",Province,Region I,families
1445,Magnitude of Poor Families,1991,Ilocos Sur,,Province,Region I,families
1446,Magnitude of Poor Families,2006,Ilocos Sur,"22,174",Province,Region I,families
1447,Magnitude of Poor Families,2009,Ilocos Sur,"19,256",Province,Region I,families
1448,Magnitude of Poor Families,2012,Ilocos Sur,"20,886",Province,Region I,families
1449,Magnitude of Poor Families,2015,Ilocos Sur,"15,269",Province,Region I,families
1480,Magnitude of Poor Families,1991,Iloilo,,Province,Region VI,families
1481,Magnitude of Poor Families,2006,Iloilo,"71,708",Province,Region VI,families
1482,Magnitude of Poor Families,2009,Iloilo,"90,558",Province,Region VI,families
1483,Magnitude of Poor Families,2012,Iloilo,"102,924",Province,Region VI,families
1484,Magnitude of Poor Families,2015,Iloilo,"87,264",Province,Region VI,families
1515,Magnitude of Poor Families,1991,Isabela,,Province,Region II,families
1516,Magnitude of Poor Families,2006,Isabela,"72,134",Province,Region II,families
1517,Magnitude of Poor Families,2009,Isabela,"74,412",Province,Region II,families
1518,Magnitude of Poor Families,2012,Isabela,"68,106",Province,Region II,families
1519,Magnitude of Poor Families,2015,Isabela,"42,685",Province,Region II,families
1550,Magnitude of Poor Families,1991,"Isabela City,",,,,families
1551,Magnitude of Poor Families,2006,"Isabela City,","5,940",,,families
1552,Magnitude of Poor Families,2009,"Isabela City,","4,226",,,families
1553,Magnitude of Poor Families,2012,"Isabela City,","3,429",,,families
1554,Magnitude of Poor Families,2015,"Isabela City,","6,284",,,families
1585,Magnitude of Poor Families,1991,Kalinga,,Province,CAR,families
1586,Magnitude of Poor Families,2006,Kalinga,"14,340",Province,CAR,families
1587,Magnitude of Poor Families,2009,Kalinga,"9,124",Province,CAR,families
1588,Magnitude of Poor Families,2012,Kalinga,"8,482",Province,CAR,families
1589,Magnitude of Poor Families,2015,Kalinga,"12,884",Province,CAR,families
1620,Magnitude of Poor Families,1991,La Union,,Province,Region I,families
1621,Magnitude of Poor Families,2006,La Union,"31,041",Province,Region I,families
1622,Magnitude of Poor Families,2009,La Union,"35,938",Province,Region I,families
1623,Magnitude of Poor Families,2012,La Union,"26,506",Province,Region I,families
1624,Magnitude of Poor Families,2015,La Union,"20,554",Province,Region I,families
1655,Magnitude of Poor Families,1991,Laguna,,Province,Region VI-A,families
1656,Magnitude of Poor Families,2006,Laguna,"22,772",Province,Region VI-A,families
1657,Magnitude of Poor Families,2009,Laguna,"37,277",Province,Region VI-A,families
1658,Magnitude of Poor Families,2012,Laguna,"31,409",Province,Region VI-A,families
1659,Magnitude of Poor Families,2015,Laguna,"32,973",Province,Region VI-A,families
1690,Magnitude of Poor Families,1991,Lanao del Norte,,Province,Region X,families
1691,Magnitude of Poor Families,2006,Lanao del Norte,"57,196",Province,Region X,families
1692,Magnitude of Poor Families,2009,Lanao del Norte,"74,184",Province,Region X,families
1693,Magnitude of Poor Families,2012,Lanao del Norte,"83,640",Province,Region X,families
1694,Magnitude of Poor Families,2015,Lanao del Norte,"73,536",Province,Region X,families
1725,Magnitude of Poor Families,1991,Lanao del Sur,,Province,ARMM,families
1726,Magnitude of Poor Families,2006,Lanao del Sur,"51,408",Province,ARMM,families
1727,Magnitude of Poor Families,2009,Lanao del Sur,"68,770",Province,ARMM,families
1728,Magnitude of Poor Families,2012,Lanao del Sur,"100,946",Province,ARMM,families
1729,Magnitude of Poor Families,2015,Lanao del Sur,"109,258",Province,ARMM,families
1760,Magnitude of Poor Families,1991,Leyte,,Province,Region VIII,families
1761,Magnitude of Poor Families,2006,Leyte,"117,271",Province,Region VIII,families
1762,Magnitude of Poor Families,2009,Leyte,"114,843",Province,Region VIII,families
1763,Magnitude of Poor Families,2012,Leyte,"128,273",Province,Region VIII,families
1764,Magnitude of Poor Families,2015,Leyte,"111,394",Province,Region VIII,families
1795,Magnitude of Poor Families,1991,Maguindanao,,Province,ARMM,families
1796,Magnitude of Poor Families,2006,Maguindanao,"70,665",Province,ARMM,families
1797,Magnitude of Poor Families,2009,Maguindanao,"67,899",Province,ARMM,families
1798,Magnitude of Poor Families,2012,Maguindanao,"87,800",Province,ARMM,families
1799,Magnitude of Poor Families,2015,Maguindanao,"86,100",Province,ARMM,families
1830,Magnitude of Poor Families,1991,Marinduque,,Province,Region IV-B,families
1831,Magnitude of Poor Families,2006,Marinduque,"15,481",Province,Region IV-B,families
1832,Magnitude of Poor Families,2009,Marinduque,"13,971",Province,Region IV-B,families
1833,Magnitude of Poor Families,2012,Marinduque,"12,743",Province,Region IV-B,families
1834,Magnitude of Poor Families,2015,Marinduque,"9,157",Province,Region IV-B,families
1865,Magnitude of Poor Families,1991,Masbate,,Province,Region V,families
1866,Magnitude of Poor Families,2006,Masbate,"70,711",Province,Region V,families
1867,Magnitude of Poor Families,2009,Masbate,"74,864",Province,Region V,families
1868,Magnitude of Poor Families,2012,Masbate,"72,903",Province,Region V,families
1869,Magnitude of Poor Families,2015,Masbate,"69,674",Province,Region V,families
1900,Magnitude of Poor Families,1991,Misamis Occidental,,Province,Region X,families
1901,Magnitude of Poor Families,2006,Misamis Occidental,"42,596",Province,Region X,families
1902,Magnitude of Poor Families,2009,Misamis Occidental,"46,555",Province,Region X,families
1903,Magnitude of Poor Families,2012,Misamis Occidental,"44,405",Province,Region X,families
1904,Magnitude of Poor Families,2015,Misamis Occidental,"36,747",Province,Region X,families
1935,Magnitude of Poor Families,1991,Misamis Oriental,,Province,Region X,families
1936,Magnitude of Poor Families,2006,Misamis Oriental,"72,773",Province,Region X,families
1937,Magnitude of Poor Families,2009,Misamis Oriental,"75,752",Province,Region X,families
1938,Magnitude of Poor Families,2012,Misamis Oriental,"63,513",Province,Region X,families
1939,Magnitude of Poor Families,2015,Misamis Oriental,"58,319",Province,Region X,families
1970,Magnitude of Poor Families,1991,Mt. Province,,Province,CAR,families
1971,Magnitude of Poor Families,2006,Mt. Province,"11,920",Province,CAR,families
1972,Magnitude of Poor Families,2009,Mt. Province,"12,803",Province,CAR,families
1973,Magnitude of Poor Families,2012,Mt. Province,"9,586",Province,CAR,families
1974,Magnitude of Poor Families,2015,Mt. Province,"11,615",Province,CAR,families
2005,Magnitude of Poor Families,1991,NCR,"86,388",Region,NCR,families
2006,Magnitude of Poor Families,2006,NCR,"73,353",Region,NCR,families
2007,Magnitude of Poor Families,2009,NCR,"63,974",Region,NCR,families
2008,Magnitude of Poor Families,2012,NCR,"76,530",Region,NCR,families
2009,Magnitude of Poor Families,2015,NCR,"80,246",Region,NCR,families
2040,Magnitude of Poor Families,1991,Negros Occidental,,Province,Region VI,families
2041,Magnitude of Poor Families,2006,Negros Occidental,"125,256",Province,Region VI,families
2042,Magnitude of Poor Families,2009,Negros Occidental,"141,585",Province,Region VI,families
2043,Magnitude of Poor Families,2012,Negros Occidental,"164,827",Province,Region VI,families
2044,Magnitude of Poor Families,2015,Negros Occidental,"145,182",Province,Region VI,families
2075,Magnitude of Poor Families,1991,Negros Oriental,,Province,Region VII,families
2076,Magnitude of Poor Families,2006,Negros Oriental,"99,734",Province,Region VII,families
2077,Magnitude of Poor Families,2009,Negros Oriental,"78,122",Province,Region VII,families
2078,Magnitude of Poor Families,2012,Negros Oriental,"131,317",Province,Region VII,families
2079,Magnitude of Poor Families,2015,Negros Oriental,"138,029",Province,Region VII,families
2110,Magnitude of Poor Families,1991,North Cotabato,,Province,Region XII,families
2111,Magnitude of Poor Families,2006,North Cotabato,"60,532",Province,Region XII,families
2112,Magnitude of Poor Families,2009,North Cotabato,"61,568",Province,Region XII,families
2113,Magnitude of Poor Families,2012,North Cotabato,"131,744",Province,Region XII,families
2114,Magnitude of Poor Families,2015,North Cotabato,"109,146",Province,Region XII,families
2145,Magnitude of Poor Families,1991,Northern Samar,,Province,Region VIII,families
2146,Magnitude of Poor Families,2006,Northern Samar,"47,317",Province,Region VIII,families
2147,Magnitude of Poor Families,2009,Northern Samar,"48,079",Province,Region VIII,families
2148,Magnitude of Poor Families,2012,Northern Samar,"51,663",Province,Region VIII,families
2149,Magnitude of Poor Families,2015,Northern Samar,"57,003",Province,Region VIII,families
2180,Magnitude of Poor Families,1991,Nueva Ecija,,Province,Region III,families
2181,Magnitude of Poor Families,2006,Nueva Ecija,"85,958",Province,Region III,families
2182,Magnitude of Poor Families,2009,Nueva Ecija,"107,224",Province,Region III,families
2183,Magnitude of Poor Families,2012,Nueva Ecija,"91,168",Province,Region III,families
2184,Magnitude of Poor Families,2015,Nueva Ecija,"105,793",Province,Region III,families
2215,Magnitude of Poor Families,1991,Nueva Vizcaya,,Province,Region II,families
2216,Magnitude of Poor Families,2006,Nueva Vizcaya,"9,576",Province,Region II,families
2217,Magnitude of Poor Families,2009,Nueva Vizcaya,"9,365",Province,Region II,families
2218,Magnitude of Poor Families,2012,Nueva Vizcaya,"15,297",Province,Region II,families
2219,Magnitude of Poor Families,2015,Nueva Vizcaya,"8,504",Province,Region II,families
2250,Magnitude of Poor Families,1991,Occidental Mindoro,,Province,Region IV-B,families
2251,Magnitude of Poor Families,2006,Occidental Mindoro,"30,084",Province,Region IV-B,families
2252,Magnitude of Poor Families,2009,Occidental Mindoro,"24,203",Province,Region IV-B,families
2253,Magnitude of Poor Families,2012,Occidental Mindoro,"31,070",Province,Region IV-B,families
2254,Magnitude of Poor Families,2015,Occidental Mindoro,"31,354",Province,Region IV-B,families
2285,Magnitude of Poor Families,1991,Oriental Mindoro,,Province,Region IV-B,families
2286,Magnitude of Poor Families,2006,Oriental Mindoro,"56,043",Province,Region IV-B,families
2287,Magnitude of Poor Families,2009,Oriental Mindoro,"48,741",Province,Region IV-B,families
2288,Magnitude of Poor Families,2012,Oriental Mindoro,"39,272",Province,Region IV-B,families
2289,Magnitude of Poor Families,2015,Oriental Mindoro,"29,061",Province,Region IV-B,families
2320,Magnitude of Poor Families,1991,PHILIPPINES,"3,554,878",Country,Philippines,families
2321,Magnitude of Poor Families,2006,PHILIPPINES,"3,809,283",Country,Philippines,families
2322,Magnitude of Poor Families,2009,PHILIPPINES,"4,036,915",Country,Philippines,families
2323,Magnitude of Poor Families,2012,PHILIPPINES,"4,214,921",Country,Philippines,families
2324,Magnitude of Poor Families,2015,PHILIPPINES,"3,746,513",Country,Philippines,families
2355,Magnitude of Poor Families,1991,Palawan,,Province,Region IV-B,families
2356,Magnitude of Poor Families,2006,Palawan,"53,193",Province,Region IV-B,families
2357,Magnitude of Poor Families,2009,Palawan,"53,131",Province,Region IV-B,families
2358,Magnitude of Poor Families,2012,Palawan,"47,730",Province,Region IV-B,families
2359,Magnitude of Poor Families,2015,Palawan,"28,254",Province,Region IV-B,families
2390,Magnitude of Poor Families,1991,Pampanga,,Province,Region III,families
2391,Magnitude of Poor Families,2006,Pampanga,"8,823",Province,Region III,families
2392,Magnitude of Poor Families,2009,Pampanga,"23,297",Province,Region III,families
2393,Magnitude of Poor Families,2012,Pampanga,"28,483",Province,Region III,families
2394,Magnitude of Poor Families,2015,Pampanga,"15,434",Province,Region III,families
2425,Magnitude of Poor Families,1991,Pangasinan,,Province,Region I,families
2426,Magnitude of Poor Families,2006,Pangasinan,"121,718",Province,Region I,families
2427,Magnitude of Poor Families,2009,Pangasinan,"103,487",Province,Region I,families
2428,Magnitude of Poor Families,2012,Pangasinan,"96,109",Province,Region I,families
2429,Magnitude of Poor Families,2015,Pangasinan,"71,562",Province,Region I,families
2460,Magnitude of Poor Families,1991,Quezon,,Province,Region VI-A,families
2461,Magnitude of Poor Families,2006,Quezon,"98,511",Province,Region VI-A,families
2462,Magnitude of Poor Families,2009,Quezon,"94,988",Province,Region VI-A,families
2463,Magnitude of Poor Families,2012,Quezon,"94,123",Province,Region VI-A,families
2464,Magnitude of Poor Families,2015,Quezon,"87,983",Province,Region VI-A,families
2495,Magnitude of Poor Families,1991,Quirino,,Province,Region II,families
2496,Magnitude of Poor Families,2006,Quirino,"3,479",Province,Region II,families
2497,Magnitude of Poor Families,2009,Quirino,"4,310",Province,Region II,families
2498,Magnitude of Poor Families,2012,Quirino,"6,514",Province,Region II,families
2499,Magnitude of Poor Families,2015,Quirino,"8,192",Province,Region II,families
2530,Magnitude of Poor Families,1991,Region I,"205,171",Region,Region I,families
2531,Magnitude of Poor Families,2006,Region I,"191,326",Region,Region I,families
2532,Magnitude of Poor Families,2009,Region I,"172,726",Region,Region I,families
2533,Magnitude of Poor Families,2012,Region I,"154,712",Region,Region I,families
2534,Magnitude of Poor Families,2015,Region I,"112,233",Region,Region I,families
2565,Magnitude of Poor Families,1991,Region II,"182,360",Province,Region II,families
2566,Magnitude of Poor Families,2006,Region II,"142,518",Province,Region II,families
2567,Magnitude of Poor Families,2009,Region II,"143,847",Province,Region II,families
2568,Magnitude of Poor Families,2012,Region II,"130,965",Province,Region II,families
2569,Magnitude of Poor Families,2015,Region II,"95,367",Province,Region II,families
2600,Magnitude of Poor Families,1991,Region III,"221,205",Region,Region III,families
